"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1SCCR0189","2020-03-19","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-03-20","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-21","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-22","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-23","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    3",",,N",,,,,,,,
"US1SCCR0189","2020-03-24","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   33",",,N",,,,,,,,
"US1SCCR0189","2020-03-25","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
"US1SCCR0189","2020-03-26","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-27","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-28","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-03-31","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  124",",,N",,,,,,,,
"US1SCCR0189","2020-04-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-05","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-06","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-08","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-10","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-04-11","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   76",",,N",,,,,,,,
"US1SCCR0189","2020-04-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  277",",,N",,,,,,,,
"US1SCCR0189","2020-04-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   20",",,N",,,,,,,,
"US1SCCR0189","2020-04-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   51",",,N",,,,,,,,
"US1SCCR0189","2020-04-17","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-18","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-19","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-20","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  549",",,N",,,,,,,,
"US1SCCR0189","2020-04-21","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-04-23","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    8",",,N",,,,,,,,
"US1SCCR0189","2020-04-24","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  874",",,N",,,,,,,,
"US1SCCR0189","2020-04-25","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-04-26","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-27","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-04-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  168",",,N",,,,,,,,
"US1SCCR0189","2020-05-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   15",",,N",,,,,,,,
"US1SCCR0189","2020-05-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-05","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-06","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-08","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-10","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-11","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-17","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-18","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-19","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-05-20","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   15",",,N",,,,,,,,
"US1SCCR0189","2020-05-21","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  686",",,N",,,,,,,,
"US1SCCR0189","2020-05-22","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-05-23","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  231",",,N",,,,,,,,
"US1SCCR0189","2020-05-24","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-05-26","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-05-27","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  914",",,N",,,,,,,,
"US1SCCR0189","2020-05-28","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
"US1SCCR0189","2020-05-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-05-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   33",",,N",,,,,,,,
"US1SCCR0189","2020-05-31","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   36",",,N",,,,,,,,
"US1SCCR0189","2020-06-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
"US1SCCR0189","2020-06-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-05","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   15",",,N",,,,,,,,
"US1SCCR0189","2020-06-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   58",",,N",,,,,,,,
"US1SCCR0189","2020-06-08","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-06-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   13",",,N",,,,,,,,
"US1SCCR0189","2020-06-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-06-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  221",",,N",,,,,,,,
"US1SCCR0189","2020-06-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-06-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  716",",,N",,,,,,,,
"US1SCCR0189","2020-06-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   20",",,N",,,,,,,,
"US1SCCR0189","2020-06-17","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    3",",,N",,,,,,,,
"US1SCCR0189","2020-06-19","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-22","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-24","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  211",",,N",,,,,,,,
"US1SCCR0189","2020-06-25","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  102",",,N",,,,,,,,
"US1SCCR0189","2020-06-26","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-27","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-28","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-06-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  155",",,N",,,,,,,,
"US1SCCR0189","2020-07-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-05","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-06","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   10",",,N",,,,,,,,
"US1SCCR0189","2020-07-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  155",",,N",,,,,,,,
"US1SCCR0189","2020-07-08","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  678",",,N",,,,,,,,
"US1SCCR0189","2020-07-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-07-10","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   41",",,N",,,,,,,,
"US1SCCR0189","2020-07-11","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  216",",,N",,,,,,,,
"US1SCCR0189","2020-07-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-07-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   28",",,N",,,,,,,,
"US1SCCR0189","2020-07-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-17","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-18","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-19","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-20","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-21","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-22","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-23","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-24","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-25","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-26","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
"US1SCCR0189","2020-07-27","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-28","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-07-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   51",",,N",,,,,,,,
"US1SCCR0189","2020-07-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    3",",,N",,,,,,,,
"US1SCCR0189","2020-07-31","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-08-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-08-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   64",",,N",,,,,,,,
"US1SCCR0189","2020-08-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  231",",,N",,,,,,,,
"US1SCCR0189","2020-08-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-08-05","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-06","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   84",",,N",,,,,,,,
"US1SCCR0189","2020-08-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  218",",,N",,,,,,,,
"US1SCCR0189","2020-08-10","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-11","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-08-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
"US1SCCR0189","2020-08-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  137",",,N",,,,,,,,
"US1SCCR0189","2020-08-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  137",",,N",,,,,,,,
"US1SCCR0189","2020-08-18","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-19","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   10",",,N",,,,,,,,
"US1SCCR0189","2020-08-20","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   46",",,N",,,,,,,,
"US1SCCR0189","2020-08-21","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  231",",,N",,,,,,,,
"US1SCCR0189","2020-08-23","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   76",",,N",,,,,,,,
"US1SCCR0189","2020-08-24","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  206",",,N",,,,,,,,
"US1SCCR0189","2020-08-25","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  665",",,N",,,,,,,,
"US1SCCR0189","2020-08-26","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   91",",,N",,,,,,,,
"US1SCCR0189","2020-08-27","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   13",",,N",,,,,,,,
"US1SCCR0189","2020-08-28","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-08-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-08-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-08-31","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-05","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-06","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   43",",,N",,,,,,,,
"US1SCCR0189","2020-09-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  157",",,N",,,,,,,,
"US1SCCR0189","2020-09-08","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-10","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-09-11","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
"US1SCCR0189","2020-09-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   13",",,N",,,,,,,,
"US1SCCR0189","2020-09-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-09-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-09-29","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US",,,,,"   13",",,N","  922",",,N",,
"US1SCCR0189","2020-09-30","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-01","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-02","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-03","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-04","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    8",",,N",,,,,,,,
"US1SCCR0189","2020-10-06","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0","T,,N",,,,,,,,
"US1SCCR0189","2020-10-07","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    3",",,N",,,,,,,,
"US1SCCR0189","2020-10-08","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-09","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-10","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-11","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","  483",",,N",,,,,,,,
"US1SCCR0189","2020-10-12","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    5",",,N",,,,,,,,
"US1SCCR0189","2020-10-13","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-14","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-15","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","    0",",,N",,,,,,,,
"US1SCCR0189","2020-10-16","32.6257","-80.12139","5.8","KIAWAH RIVER 3.5 W, SC US","   30",",,N",,,,,,,,
