"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1ORLA0147","2009-07-16","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-17","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-19","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-20","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-21","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-22","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-23","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-24","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-25","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-26","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-27","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-28","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-30","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-07-31","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-01","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-02","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-03","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-04","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-05","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-06","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-07","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-08","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-09","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-10","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-11","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-12","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-13","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-14","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-15","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-16","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-17","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-18","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-19","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-21","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    3",",,N",,,,,,,,,,
"US1ORLA0147","2009-08-22","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-23","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-24","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-25","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-26","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-27","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-28","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-29","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   28",",,N",,,,,,,,,,
"US1ORLA0147","2009-08-30","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-08-31","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-01","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-02","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-03","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-04","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-05","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  157",",,N",,,,,,,,,,
"US1ORLA0147","2009-09-06","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  137",",,N",,,,,,,,,,
"US1ORLA0147","2009-09-07","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   10",",,N",,,,,,,,,,
"US1ORLA0147","2009-09-08","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-09","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-10","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-11","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-12","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-09-13","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   10",",,N",,,,,,,,,,
"US1ORLA0147","2009-09-29","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   25",",,N",,,,,,,,,,
"US1ORLA0147","2009-09-30","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  137",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-01","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   13",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-02","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    5",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-03","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   15",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-04","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  102",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-05","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   38",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-06","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-07","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-08","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-10","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-11","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-12","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-13","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   13",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-14","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  249",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-15","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  147",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-16","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-18","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   71",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-19","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   61",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-20","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-10-21","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   13",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-22","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   15",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-23","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    5",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-24","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  102",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-25","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    5",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-26","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   13",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-27","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  198",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-28","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    8",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-29","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   13",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-30","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   81",",,N",,,,,,,,,,
"US1ORLA0147","2009-10-31","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   56",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-03","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-04","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-05","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-06","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  241",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-07","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   58",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-08","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  175",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-09","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-10","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  102",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-11","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   46",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-12","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  112",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-13","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    8",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-14","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   64",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-15","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-16","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-17","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  234",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-18","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  178",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-19","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   15",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-20","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   36",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-21","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  198",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-22","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  122",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-24","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-25","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-26","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-11-27","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","  343",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-28","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   58",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-29","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    5",",,N",,,,,,,,,,
"US1ORLA0147","2009-11-30","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-01","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-02","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    5",",,N",,,,,,,,,,
"US1ORLA0147","2009-12-03","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-04","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-05","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-06","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-07","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-08","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-09","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-10","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-11","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","    0",",,N","    0",",,N",,,,,,,,
"US1ORLA0147","2009-12-12","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   56",",,N",,,,,,,,,,
"US1ORLA0147","2009-12-13","43.690569","-123.058432","262.1","COTTAGE GROVE 7.4 S, OR US","   23",",,N",,,,,,,,,,
