"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1TXLN0002","2008-04-14","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-15","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-16","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-17","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-18","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  274",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-19","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-20","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-21","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-22","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-23","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-24","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  381",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-25","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-26","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-27","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-28","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   18",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-29","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-04-30","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-01","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-02","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-03","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   15",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-04","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-05","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-06","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   13",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-07","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-08","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  221",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-09","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-10","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0","T,,N","    0",",,N",,,,
"US1TXLN0002","2008-05-11","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-12","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-13","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-14","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  213",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-15","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  351",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-16","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    8",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-17","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-18","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   10",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-19","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-20","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-21","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-22","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-23","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-24","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-25","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-26","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-27","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   20",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-28","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  246",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-29","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-30","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-05-31","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-01","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-02","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-03","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-04","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-05","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-06","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-07","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-08","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-09","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-10","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-11","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-12","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-13","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-14","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-15","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-16","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-17","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-18","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   28",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-19","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-20","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-21","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-22","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-23","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-24","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-25","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0","T,,N","    0",",,N",,,,
"US1TXLN0002","2008-06-26","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   13",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-27","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-28","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-29","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-06-30","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   79",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-01","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-02","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-03","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-04","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-05","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-06","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-07","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-08","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-09","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-10","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-11","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-12","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-13","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-14","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0","T,,N","    0",",,N",,,,
"US1TXLN0002","2008-07-15","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  102",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-16","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0","T,,N","    0",",,N",,,,
"US1TXLN0002","2008-07-17","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-18","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-19","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-20","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-21","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-22","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-23","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-24","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-25","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   18",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-26","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-27","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-28","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-29","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-30","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-07-31","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-01","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-02","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-03","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-04","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  213",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-05","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-06","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  152",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-07","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   84",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-08","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-09","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-10","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-11","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-12","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  284",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-13","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  262",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-14","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-15","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-16","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-17","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-18","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-19","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  635",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-20","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  353",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-21","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  229",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-22","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   89",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-23","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-24","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    8",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-25","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-26","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-27","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-28","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-29","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-08-30","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0","T,,N","    0",",,N",,,,
"US1TXLN0002","2008-08-31","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-01","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-02","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-03","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   36",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-04","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-05","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-06","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-07","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-08","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-09","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  264",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-10","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  376",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-11","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    5",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-12","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-13","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0","T,,N","    0",",,N",,,,
"US1TXLN0002","2008-09-14","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  714",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-15","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-16","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-17","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-18","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-19","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-20","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-21","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-22","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-23","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-24","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-25","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","   43",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-26","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-27","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-28","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-29","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-09-30","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-01","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-02","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-03","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-04","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-05","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-06","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-07","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","  348",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-08","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-09","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-10","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-11","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-12","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
"US1TXLN0002","2008-10-13","31.546214","-95.927638","114.9","OAKWOOD 5.2 WSW, TX US","    0",",,N","    0",",,N",,,,
