"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1WAKG0048","2008-09-01","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   13",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-03","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-04","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-05","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-06","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-07","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-08","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-09","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-10","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-11","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-12","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-13","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-14","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-15","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-16","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-17","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-18","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-19","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-20","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   18",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-21","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  130",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-22","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   33",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-23","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-24","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-25","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   61",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-26","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    5",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-27","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-28","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-29","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-09-30","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-01","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-03","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    8",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-04","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   99",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-05","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   10",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-06","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-07","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   97",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-08","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-09","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   18",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-10","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   13",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-11","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-12","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-13","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-14","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  130",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-15","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-16","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   53",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-17","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-18","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   23",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-19","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-20","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-21","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   20",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-22","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-23","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   20",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-24","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-25","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-26","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-27","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-28","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-29","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-30","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-10-31","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    5",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-01","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  107",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  114",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-03","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   79",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-04","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  216",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-05","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   10",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-06","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   58",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-07","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  445",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-08","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   38",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-09","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   36",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-10","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   25",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-11","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   15",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-12","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  122",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-13","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  132",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-14","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-15","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-16","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-17","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-18","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    5",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-19","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    8",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-20","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-21","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   81",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-22","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   25",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-23","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   30",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-24","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-25","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-26","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   28",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-27","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-28","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-29","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   13",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-11-30","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-01","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    8",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   41",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-03","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    8",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-04","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-05","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-06","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-07","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   25",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-08","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   43",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-09","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    5",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-10","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   25",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-11","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0","T,,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-12","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-14","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   20",",,N",,,,,,,,
"US1WAKG0048","2008-12-15","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-16","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-17","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-18","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   38",",,N","   46",",,N",,,,,"   38",",,N"
"US1WAKG0048","2008-12-19","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   91",",,N","  165",",,N","  178",",,N","  107",",,N","   91",",,N"
"US1WAKG0048","2008-12-20","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2008-12-21","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   56",",,N","   51",",,N","  102",",,N","  196",",,N","   56",",,N"
"US1WAKG0048","2008-12-22","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   97",",,N","  127",",,N",,,,,"   97",",,N"
"US1WAKG0048","2008-12-23","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,"    0",",,N"
"US1WAKG0048","2008-12-24","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   13",",,N","   20",",,N",,,,,"   13",",,N"
"US1WAKG0048","2008-12-25","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   53",",,N",,,,,,,,
"US1WAKG0048","2008-12-26","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   86",",,N",,,,,,,,
"US1WAKG0048","2008-12-27","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   41",",,N",,,,,,,,
"US1WAKG0048","2008-12-28","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   94",",,N",,,,,,,,
"US1WAKG0048","2008-12-29","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   51",",,N",,,,,,,,
"US1WAKG0048","2008-12-30","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   89",",,N",,,,,,,,
"US1WAKG0048","2008-12-31","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2009-01-01","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   76",",,N",,,,,,,,
"US1WAKG0048","2009-01-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   53",",,N",,,,,,,,
"US1WAKG0048","2009-01-03","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    8",",,N",,,,,,,,
"US1WAKG0048","2009-01-05","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  183",",,N","   25",",,N",,,,,,
"US1WAKG0048","2009-01-06","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   69",",,N",,,,,,,,
"US1WAKG0048","2009-01-07","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   53",",,N",,,,,,,,
"US1WAKG0048","2009-01-08","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  262",",,N",,,,,,,,
"US1WAKG0048","2009-01-09","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  140",",,N",,,,,,,,
"US1WAKG0048","2009-01-10","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    5",",,N",,,,,,,,
"US1WAKG0048","2009-01-11","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  132",",,N",,,,,,,,
"US1WAKG0048","2009-01-12","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   10",",,N",,,,,,,,
"US1WAKG0048","2009-01-13","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   15",",,N",,,,,,,,
"US1WAKG0048","2009-01-14","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N",,,,,,,,
"US1WAKG0048","2009-01-15","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2009-01-16","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2009-01-17","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2009-01-18","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    0",",,N","    0",",,N",,,,,,
"US1WAKG0048","2009-02-06","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    5",",,N",,,,,,,,
"US1WAKG0048","2009-02-07","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   15",",,N",,,,,,,,
"US1WAKG0048","2009-02-08","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    3",",,N",,,,,,,,
"US1WAKG0048","2009-02-09","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   51",",,N","   25",",,N",,,,,"   51",",,N"
"US1WAKG0048","2009-02-22","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   10",",,N",,,,,,,,
"US1WAKG0048","2009-02-23","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   15",",,N",,,,,,,,
"US1WAKG0048","2009-02-24","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   71",",,N",,,,,,,,
"US1WAKG0048","2009-02-25","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   97",",,N",,,,,,,,
"US1WAKG0048","2009-02-26","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","  130",",,N","   46",",,N",,,,,,
"US1WAKG0048","2009-03-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","    8",",,N",,,,,,,,
"US1WAKG0048","2009-03-03","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   43",",,N",,,,,,,,
"US1WAKG0048","2009-03-04","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   23",",,N",,,,,,,,
"US1WAKG0048","2009-03-05","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   33",",,N",,,,,,,,
"US1WAKG0048","2009-04-01","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   64",",,N",,,,,,,,
"US1WAKG0048","2009-04-02","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   86",",,N",,,,,,,,
"US1WAKG0048","2009-04-12","47.61375","-122.10817","58.5","BELLEVUE 2.3 ENE, WA US","   46",",,N",,,,,,,,
