"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1CODR0001","2004-03-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","    0",",,N","   51",",,N",,
"US1CODR0001","2004-03-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-02","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-03","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   99",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   33",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-05","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   58",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-06","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-08","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-10","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-04-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-05-02","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   23",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-05-13","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-06-17","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-06-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   91",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-06-30","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-01","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   43",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-06","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-18","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   91",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-26","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-27","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-07-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   10",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-08-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-08-05","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   28",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-08-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-08-20","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-08-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-08-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   25",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-05","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   64",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-18","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   10",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  302",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-20","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   81",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   41",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  137",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-09-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   61",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-01","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   46",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-05","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   46",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-10","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-18","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   43",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   38",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-26","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   56",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-27","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  109",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  135",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-10-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-11-08","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  104",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-11-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-11-12","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-11-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  160",",,N","  203",",,N","  203",",,N",,
"US1CODR0001","2004-11-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   94",",,N","  102",",,N","  254",",,N",,
"US1CODR0001","2004-11-27","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   97",",,N","  152",",,N","  152",",,N",,
"US1CODR0001","2004-11-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","   25",",,N","   76",",,N",,
"US1CODR0001","2004-12-05","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   41",",,N","   51",",,N","  102",",,N",,
"US1CODR0001","2004-12-07","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","   13",",,N","  102",",,N",,
"US1CODR0001","2004-12-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","   25",",,N","    0",",,N",,
"US1CODR0001","2004-12-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  168",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2004-12-30","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  290",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-01-01","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   51",",,N","   32",",,N","   32",",,N",,
"US1CODR0001","2005-01-03","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","   51",",,N","   76",",,N",,
"US1CODR0001","2005-01-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   48",",,N","   51",",,N","    0",",,N",,
"US1CODR0001","2005-01-05","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  157",",,N","  203",",,N","  229",",,N",,
"US1CODR0001","2005-01-06","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   25",",,N","  178",",,N","    0",",,N",,
"US1CODR0001","2005-01-07","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   10",",,N","   51",",,N","  152",",,N",,
"US1CODR0001","2005-01-08","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   51",",,N","  152",",,N","  178",",,N",,
"US1CODR0001","2005-01-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   79",",,N","   76",",,N","  102",",,N",,
"US1CODR0001","2005-01-10","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  132",",,N","    0",",,N","   51",",,N",,
"US1CODR0001","2005-01-11","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   89",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-01-12","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  122",",,N","   51",",,N","   51",",,N",,
"US1CODR0001","2005-01-26","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-01-27","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   89",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-07","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  109",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-11","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  122",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-12","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   23",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-15","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   36",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-16","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-18","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  114",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   58",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-20","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   79",",,N","   51",",,N","   51",",,N",,
"US1CODR0001","2005-02-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-02-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   46",",,N","   51",",,N","   51",",,N",,
"US1CODR0001","2005-03-03","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   20",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-03-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   53",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-03-20","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   33",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-03-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   43",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-03-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   33",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-03-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   46",",,N","   76",",,N","   76",",,N",,
"US1CODR0001","2005-03-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   56",",,N","  102",",,N","  127",",,N",,
"US1CODR0001","2005-03-27","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   20",",,N","   51",",,N","  102",",,N",,
"US1CODR0001","2005-03-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  102",",,N","    0",",,N","   25",",,N",,
"US1CODR0001","2005-04-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","   25",",,N","   25",",,N",,
"US1CODR0001","2005-04-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   23",",,N","   76",",,N","   76",",,N",,
"US1CODR0001","2005-04-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  175",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-04-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   53",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-04-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-04-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-05-01","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   58",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-05-02","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   33",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-05-03","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   58",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-05-06","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-05-07","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-05-08","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-04","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-10","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-11","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   38",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-14","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   18",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-06-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   10",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-07-14","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1CODR0001","2005-07-15","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-07-16","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   13",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-07-24","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  216",",,N","    0",",,N","    0",",,N",,
"US1CODR0001","2005-07-25","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  122",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-01","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-02","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-06","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   13",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-08","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   25",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-09","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-10","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-11","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   10",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-13","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-15","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   28",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-19","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-22","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    3",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-23","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    5",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-25","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N",,,,
"US1CODR0001","2005-08-26","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   20",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-03","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   66",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-07","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  338",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-08","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   30",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-10","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  157",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-17","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   51",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-21","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   53",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-26","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","    8",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-27","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","  112",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-28","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   13",",,N","    0",",,N",,,,
"US1CODR0001","2005-09-29","37.8078","-109.0126","2023.9","DOVE CREEK 6.5 WNW, CO US","   28",",,N","    0",",,N",,,,
