"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1FLBV0092","2018-04-14","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   13",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-15","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   25",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-16","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   10",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-17","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-04-18","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-04-19","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-04-20","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-04-21","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-22","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-23","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  191",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-24","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  216",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-25","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-04-26","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-27","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-28","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-29","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-04-30","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    5",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-01","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-02","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-03","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-05-04","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-05-05","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-05-06","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   18",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-07","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  221",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-08","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-05-09","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-10","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-11","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-05-12","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-13","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-05-14","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  424",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-15","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  800",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-16","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  135",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-17","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   74",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-18","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  191",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-19","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-05-20","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  188",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-21","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   13",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-22","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   23",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-23","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    5",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-24","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-25","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-26","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    8",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-27","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  221",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-28","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   20",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-29","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   46",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-30","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    8",",,N",,,,,,,,,,
"US1FLBV0092","2018-05-31","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  203",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-01","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  132",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-02","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-03","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   38",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-04","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   71",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-05","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   51",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-06","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   28",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-07","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  206",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-08","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  163",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-09","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   89",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-10","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   41",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-11","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-06-12","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-13","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-14","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-15","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-06-16","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  224",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-17","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   97",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-18","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-06-19","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-20","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-21","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-22","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-23","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   10",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-24","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   89",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-25","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-06-26","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-27","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-28","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-06-29","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-06-30","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   71",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-01","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  262",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-02","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-03","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   10",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-04","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-05","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   20",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-06","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-07-07","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   56",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-08","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   89",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-09","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-10","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-07-11","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-12","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-13","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-14","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-15","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-16","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-17","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-18","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  279",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-19","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   13",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-20","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-21","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-22","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   91",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-23","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  574",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-24","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   74",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-25","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  163",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-26","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  127",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-27","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-07-28","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  147",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-29","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-30","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-07-31","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   13",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-01","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   25",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-02","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    5",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-03","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-04","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-05","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-08-06","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-07","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   15",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-08","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-09","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-10","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   10",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-11","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   30",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-12","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   10",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-13","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-14","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    8",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-15","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-16","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-08-17","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-18","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-08-19","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-20","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-21","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-22","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-23","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  244",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-24","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  323",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-25","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-26","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-08-27","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-28","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   10",",,N",,,,,,,,,,
"US1FLBV0092","2018-08-29","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-08-30","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-08-31","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-01","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   15",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-02","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    5",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-03","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","  119",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-04","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   97",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-05","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   76",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-06","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-07","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   15",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-08","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    8",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-09","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-10","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-11","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-12","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-13","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-14","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-15","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N","    0",",,N",,,,,,,,
"US1FLBV0092","2018-09-16","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-17","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-18","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-19","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-20","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   91",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-21","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-22","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-23","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-24","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-25","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-09-26","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-09-27","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-28","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-29","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-09-30","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-01","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   25",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-02","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0","T,,N",,,,,,,,,,
"US1FLBV0092","2018-10-03","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-04","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-05","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   41",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-06","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-07","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    3",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-08","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   13",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-09","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","   41",",,N",,,,,,,,,,
"US1FLBV0092","2018-10-10","28.20448","-80.60123","4.6","SATELLITE BEACH 2.0 N, FL US","    0",",,N",,,,,,,,,,
