fips,state,county,start_time,duration,min_customers,max_customers,mean_customers,end_time,event_id,state_event,datetime_event_began,datetime_restoration,event_type,year,utility_type,pop_density,rucc_code,land_area_sqmi
6051,California,Mono,2015-06-30 22:45:00,1.5,1285.0,1285.0,1285.0,2015-07-01 00:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,4.221302186276101,7,3125.812703695636
6051,California,Mono,2015-07-02 21:30:00,0.25,463.0,463.0,463.0,2015-07-02 21:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,4.221302186276101,7,3125.812703695636
6059,California,Orange,2015-06-30 15:45:00,0.5,1465.0,1477.0,1471.0,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 16:30:00,0.25,1766.0,1766.0,1766.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 17:00:00,0.25,2219.0,2219.0,2219.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 17:30:00,0.25,2169.0,2169.0,2169.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 18:15:00,0.25,2061.0,2061.0,2061.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 18:45:00,0.25,2061.0,2061.0,2061.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 19:15:00,0.25,2058.0,2058.0,2058.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 20:00:00,0.25,1942.0,1942.0,1942.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 20:30:00,7.5,252.0,3492.0,947.6666666666666,2015-07-01 04:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-01 16:30:00,2.25,287.0,940.0,671.2222222222222,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-01 19:00:00,0.25,916.0,916.0,916.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-01 19:30:00,7.75,380.0,2798.0,863.4516129032259,2015-07-02 03:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-02 11:15:00,2.75,1023.0,4010.0,1344.8181818181818,2015-07-02 14:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-02 15:15:00,7.75,320.0,4114.0,959.4193548387096,2015-07-02 23:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-03 00:45:00,0.25,1326.0,1326.0,1326.0,2015-07-03 01:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-03 06:00:00,2.0,281.0,300.0,294.5,2015-07-03 08:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-03 14:45:00,0.5,320.0,321.0,320.5,2015-07-03 15:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-04 15:15:00,0.25,1387.0,1387.0,1387.0,2015-07-04 15:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-04 16:00:00,1.25,4251.0,4281.0,4271.6,2015-07-04 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6065,California,Riverside,2015-06-30 12:00:00,0.25,2178.0,2178.0,2178.0,2015-06-30 12:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 15:15:00,1.0,608.0,1803.0,1000.0,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 16:30:00,0.25,1073.0,1073.0,1073.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 17:00:00,0.25,979.0,979.0,979.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 17:30:00,0.25,1079.0,1079.0,1079.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 18:15:00,0.25,667.0,667.0,667.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 18:45:00,0.25,1070.0,1070.0,1070.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 19:15:00,0.25,1007.0,1007.0,1007.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 20:00:00,0.25,1001.0,1001.0,1001.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 20:30:00,5.0,212.0,5044.0,1642.15,2015-07-01 01:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 02:30:00,0.25,300.0,300.0,300.0,2015-07-01 02:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 09:30:00,4.0,210.0,732.0,264.625,2015-07-01 13:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 13:45:00,5.0,625.0,3144.0,1806.45,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 19:00:00,0.25,695.0,695.0,695.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 19:30:00,1.75,274.0,747.0,677.1428571428571,2015-07-01 21:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 21:30:00,0.75,564.0,572.0,566.6666666666666,2015-07-01 22:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-03 00:30:00,18.5,366.0,768.0,484.02702702702703,2015-07-03 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-04 19:30:00,1.0,796.0,796.0,796.0,2015-07-04 20:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6067,California,Sacramento,2015-06-30 21:00:00,0.5,718.0,1428.0,1073.0,2015-06-30 21:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2015-07-01 15:45:00,0.5,1075.0,1077.0,1076.0,2015-07-01 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2015-07-02 03:00:00,0.25,224.0,224.0,224.0,2015-07-02 03:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,1591.5699392221552,1,995.9065957067904
6071,California,San Bernardino,2015-06-30 15:30:00,0.75,291.0,740.0,440.6666666666667,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 16:30:00,0.25,577.0,577.0,577.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 17:00:00,0.25,589.0,589.0,589.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 17:30:00,0.25,782.0,782.0,782.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 18:15:00,0.25,779.0,779.0,779.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 18:45:00,0.25,780.0,780.0,780.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 19:15:00,0.25,742.0,742.0,742.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 20:00:00,0.25,742.0,742.0,742.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 20:30:00,17.0,270.0,4032.0,1020.0882352941176,2015-07-01 13:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-01 13:45:00,5.0,262.0,593.0,405.4,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-01 19:00:00,0.25,470.0,470.0,470.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-01 19:30:00,4.25,295.0,401.0,346.4117647058824,2015-07-01 23:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-02 15:30:00,5.5,283.0,610.0,481.9090909090909,2015-07-02 21:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-02 21:30:00,4.5,202.0,461.0,280.1666666666667,2015-07-03 02:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-03 23:00:00,1.0,1471.0,1471.0,1471.0,2015-07-04 00:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-04 00:15:00,0.25,1187.0,1187.0,1187.0,2015-07-04 00:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-04 00:45:00,0.25,416.0,416.0,416.0,2015-07-04 01:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6073,California,San Diego,2015-06-30 16:00:00,0.25,228.0,228.0,228.0,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 16:30:00,0.25,473.0,473.0,473.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 17:00:00,0.25,663.0,663.0,663.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 17:30:00,0.25,429.0,429.0,429.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 18:15:00,0.25,427.0,427.0,427.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 18:45:00,0.25,427.0,427.0,427.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 19:15:00,0.25,457.0,457.0,457.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 20:30:00,0.75,639.0,1950.0,1272.3333333333333,2015-06-30 21:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 21:30:00,3.5,368.0,4426.0,2015.142857142857,2015-07-01 01:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-01 01:15:00,0.25,244.0,244.0,244.0,2015-07-01 01:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-01 02:15:00,0.75,348.0,917.0,725.3333333333334,2015-07-01 03:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-01 15:00:00,0.5,1539.0,1544.0,1541.5,2015-07-01 15:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-02 01:00:00,1.0,416.0,416.0,416.0,2015-07-02 02:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-02 06:00:00,0.25,1310.0,1310.0,1310.0,2015-07-02 06:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-02 16:30:00,2.25,288.0,15897.0,2167.8888888888887,2015-07-02 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-03 12:15:00,7.25,1748.0,6450.0,3420.896551724138,2015-07-03 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-04 04:45:00,4.0,231.0,660.0,312.375,2015-07-04 08:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-04 15:15:00,1.25,417.0,4312.0,1267.8,2015-07-04 16:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-07-04 16:45:00,3.5,443.0,443.0,443.0,2015-07-04 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6083,California,Santa Barbara,2015-06-30 14:15:00,0.5,362.0,504.0,433.0,2015-06-30 14:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,162.83701067754058,2,2752.623608938692
