component_id,component_type,specific_type,voltage,age,capacity,location_x,location_y,degree,from,to,length_km,centrality,age_factor,vulnerability
line_13,line,overhead,,33.17508845540279,52.277712730798406,,,,node_3,node_23,2.478695085887626,0.10530143091719446,0.6843154791323405,0.2790056453817382
line_14,line,overhead,,34.59475988463466,343.3825667761702,,,,node_3,node_12,11.20030889264843,0.054187192118226604,0.7135995950017311,0.25201091298327793
line_15,line,overhead,,11.862454374840004,196.4298641716705,,,,node_3,node_29,14.387494816276948,0.06896551724137931,0.2446914696283846,0.1216833029574809
line_16,line,overhead,,42.4611705247089,345.9258015351545,,,,node_3,node_27,13.167841531420686,0.1599783016654938,0.8758631131066079,0.374743745097828
line_17,line,overhead,,18.385790152971676,169.34106545677645,,,,node_4,node_7,2.326657972647803,0.046798029556650245,0.3792508591098712,0.14653387842261653
line_18,line,overhead,,19.65488623333802,451.420949829701,,,,node_4,node_6,19.473705817672688,0.022167487684729065,0.40542899857341297,0.13714594095133423
line_19,line,overhead,,25.131854655259605,309.6067480818616,,,,node_5,node_25,15.998820419062143,0.06896551724137931,0.5184045607901758,0.20379723030601826
line_20,line,overhead,,36.12260576307526,176.3475630983851,,,,node_6,node_7,4.307238262061867,0.05341895378841191,0.7451150673945464,0.2609277878702522
line_21,line,overhead,,8.855533970352447,473.20636295881144,,,,node_6,node_22,13.086709770189772,0.06619164907342247,0.18266655053658318,0.10113411951237068
line_22,line,underground,,18.50793501277222,56.95547743799034,,,,node_6,node_18,18.339855609298745,0.030014074595355378,0.38177038873736036,0.13554096883795685
line_23,line,underground,,48.33274095218348,483.6289896901638,,,,node_7,node_8,8.84959089218763,0.06002814919071076,0.9969782846829535,0.34111318983838357
line_24,line,underground,,19.254886430096263,433.0115021825856,,,,node_7,node_14,6.241753395356921,0.07073070607553367,0.3971780467371822,0.16866490827402822
line_25,line,overhead,,27.840063122917506,471.2696483723514,,,,node_7,node_24,3.8051085603788035,0.05151008679333802,0.5742678323418681,0.20833741045789703
line_26,line,overhead,,4.8588246885384265,326.75325201462636,,,,node_7,node_27,11.616192816742617,0.1072982641332395,0.10022487051472274,0.10517624604768447
line_27,line,underground,,25.916482618186837,444.81788236757995,,,,node_8,node_18,3.2316382971122186,0.037538118695754165,0.5345893875801022,0.18665349936105857
line_28,line,overhead,,35.12420419935546,211.77101804888983,,,,node_8,node_10,14.091806949407726,0.04339666901243256,0.7245206492255686,0.24773386307637335
line_29,line,overhead,,40.50566973395904,440.18254336104667,,,,node_8,node_25,16.282542531831016,0.0606380483227774,0.8355262361646045,0.2931045046753255
line_30,line,underground,,25.07581473435998,409.23283053504883,,,,node_8,node_12,10.471176777788287,0.06006920009383062,0.517248603500943,0.19722302111596432
line_31,line,overhead,,39.789633471805054,450.50240381790485,,,,node_9,node_17,14.188354106525216,0.04084564860426929,0.8207562771192585,0.27481883715876604
line_32,line,overhead,,4.69909699204345,310.2260634482783,,,,node_10,node_24,7.823867576478908,0.036828524513253566,0.09693010506731173,0.05485899867947101
line_33,line,overhead,,27.13223173537883,178.94356345772798,,,,node_11,node_27,9.579161353582974,0.13772577996715926,0.559667118442956,0.26430818150989827
line_34,line,overhead,,1.8674094374607209,420.17025229684623,,,,node_11,node_19,1.0947548738114639,0.09708538587848933,0.03851978226523984,0.07951570479451447
line_35,line,overhead,,26.112163002740218,396.49709889437486,,,,node_13,node_17,2.9776799967117533,0.07422003284072251,0.5386257631361903,0.2135417519293628
line_36,line,overhead,,4.2673732496884,73.25677452587347,,,,node_13,node_22,12.646364278470505,0.0753489326765189,0.08802477117499502,0.07915168422606172
line_37,line,overhead,,31.871495074910328,376.7411001751977,,,,node_14,node_17,11.042384871397077,0.06169950738916257,0.6574257504142195,0.24041738029667964
line_38,line,underground,,16.1478236470623,407.83378764591663,,,,node_16,node_19,10.567856791873309,0.06896551724137931,0.3330874517739039,0.14820209760113667
line_39,line,overhead,,3.9228190671132976,61.40783453695588,,,,node_17,node_28,9.059942703759905,0.10857963875205254,0.08091751776547068,0.10028100245607798
line_40,line,underground,,34.798710304684896,234.02882498642145,,,,node_19,node_28,16.801612349988012,0.07163382594417077,0.7178065598031524,0.26548564610186526
line_41,line,overhead,,12.512144908229766,297.1519991177542,,,,node_20,node_22,3.550522332086178,0.05918074126202204,0.25809288946911924,0.11885438572415119
line_42,line,overhead,,13.996694847297142,479.68937629843737,,,,node_20,node_26,13.37384884599576,0.06896551724137931,0.28871527964644916,0.13489044596290026
line_43,line,overhead,,30.58603731171761,238.82002809250545,,,,node_21,node_23,11.309904023972313,0.05233990147783251,0.6309101121422632,0.22591096467716174
line_44,line,overhead,,37.892305523218454,56.47706988339014,,,,node_25,node_27,7.441467233699601,0.09207131128313392,0.7816193540646713,0.2989357241175951
