state,county,county_lat,county_lon
georgia,coweta,33.3535082241755,-84.76398636160626
michigan,allegan,42.591446672031935,-85.88822320662818
missouri,crawford,37.97626876976084,-91.30424956117697
missouri,cedar,37.72376580319951,-93.85643471415668
oklahoma,johnston,34.31670312187586,-96.6605929379337
texas,parker,32.77761864086848,-97.80517858836001
wisconsin,waupaca,44.47044085187951,-88.965110031856
colorado,hinsdale,37.82095327027784,-107.3004023702547
new york,wyoming,42.7018212483561,-78.22363326341582
north dakota,oliver,47.11564518234321,-101.34062444810216
indiana,randolph,40.15729951331347,-85.01137085246361
iowa,ringgold,40.735153833608535,-94.24367262324836
missouri,barry,36.70973449095701,-93.82898098968919
new york,broome,42.16057710801304,-75.81962846484625
nebraska,butler,41.22596233427936,-97.13159514648387
georgia,webster,32.046011890428765,-84.54976755590788
indiana,putnam,39.66629603038586,-86.84510063667187
iowa,audubon,41.684390577673796,-94.90577369214725
kentucky,marshall,36.883275571730096,-88.32923283863771
nebraska,york,40.87277500137128,-97.59710169251093
nebraska,sherman,41.22050467849682,-98.97589203187133
ohio,clark,39.916783038513145,-83.78375287556648
texas,baylor,33.616528879403184,-99.21355626547876
texas,crane,31.428693421525942,-102.51504270274937
wisconsin,wood,44.45519013585921,-90.0414393021152
wisconsin,winnebago,44.06880600670656,-88.64469406867805
puerto rico,adjuntas,18.179650246069333,-66.7535048015962
iowa,grundy,42.40184282248488,-92.79145853310095
michigan,gratiot,43.292935889542726,-84.60471315232016
texas,schleicher,30.897884305531903,-100.53846420193085
kentucky,trigg,36.80635820833575,-87.87338862770076
maine,washington,45.02029246595087,-67.62874276326197
missouri,schuyler,40.470229763853936,-92.52077482830758
mississippi,attala,33.08695363201982,-89.58036146231204
illinois,clay,38.75441061961236,-88.49032807405253
missouri,ray,39.35261879568628,-93.98975726560059
arizona,coconino,35.83552128113217,-111.76881933074449
colorado,sedgwick,40.87613830476947,-102.35196435776672
indiana,adams,40.7456906149074,-84.93657854897617
mississippi,copiah,31.869198744489044,-90.44913231296596
mississippi,lamar,31.20585058293539,-89.50860413003818
washington,king,47.48983872999929,-121.80641818071798
wyoming,park,44.520129272151614,-109.58600273482261
florida,hardee,27.49335643913169,-81.8096824209238
indiana,boone,40.05111116753427,-86.46871654934014
iowa,iowa,41.686171949076275,-92.06396475585012
kansas,scott,38.48215031277241,-100.90665634532328
kansas,thomas,39.351103380839454,-101.05552453870334
mississippi,lawrence,31.55000865436649,-90.10680123806212
indiana,kosciusko,41.24396577530781,-85.86070532838679
kansas,franklin,38.564232699595195,-95.28625162317749
iowa,benton,42.07989240324802,-92.06566587569813
alaska,chugach,60.71890813557344,-145.84257629475914
tennessee,macon,36.53216575658176,-86.00747001623338
iowa,clay,43.08251959830487,-95.15096714089864
kansas,wallace,38.91696832288831,-101.7637294876469
oklahoma,grant,36.79654265643708,-97.7849106341055
puerto rico,morovis,18.317583426942416,-66.4202735048812
new mexico,torrance,34.64052152500463,-105.85082193545512
minnesota,le sueur,44.371374610986564,-93.72992875559893
wisconsin,portage,44.47599799056553,-89.501610059879
ohio,ashtabula,41.70747636353223,-80.74863798732036
michigan,roscommon,44.335457316089396,-84.61144227273283
north dakota,cass,46.93272157856342,-97.24808997428755
nebraska,madison,41.916691266533924,-97.60076275509914
michigan,barry,42.59509825711306,-85.30810681222543
alaska,petersburg,57.118187168458874,-132.9354615842364
virginia,fredericksburg,38.29793378769839,-77.48787968257308
north dakota,barnes,46.935500456441275,-98.07165661128302
north dakota,ransom,46.45628657559669,-97.65744188661394
new york,rensselaer,42.71087352032578,-73.50980844886516
wisconsin,washington,43.36850635560748,-88.23063636975525
minnesota,renville,44.72683552503215,-94.94654744160582
montana,beaverhead,45.13101401868516,-112.89481168350143
nebraska,johnson,40.39264460364015,-96.26522880570985
oklahoma,blaine,35.87508328563323,-98.43272781109572
north carolina,gaston,35.294534631439596,-81.18040720603365
texas,bailey,34.068582987659035,-102.82982921959159
texas,rockwall,32.89796108768949,-96.40785111102015
vermont,essex,44.727420666722324,-71.73610516548342
illinois,wayne,38.429517758086234,-88.425852318822
texas,morris,33.11272737102884,-94.7328061169832
idaho,latah,46.81543300555892,-116.71171716065169
michigan,ottawa,42.95955905195293,-85.99639946869814
mississippi,union,34.490404742684106,-89.0038484338902
nebraska,wheeler,41.91489675255938,-98.52794994913204
wisconsin,rock,42.67116287540475,-89.07194705218221
california,amador,38.44669763387049,-120.65191889983439
hawaii,maui,20.864506583230956,-156.56851000359143
indiana,ripley,39.10338693724483,-85.2623145946864
kentucky,robertson,38.517776139326664,-84.05185785231888
missouri,livingston,39.781867647746175,-93.5482378717004
nebraska,loup,41.91375200694708,-99.4544002251257
texas,knox,33.606156322358316,-99.74135950481362
virginia,danville,36.58359166772183,-79.4106931600025
texas,bell,31.03743601090521,-97.47874567567956
georgia,gilmer,34.69133493116211,-84.455736146415
american samoa,rose island,-14.542123429984922,-168.15211317803295
nebraska,lincoln,41.0474019311613,-100.74526453839455
texas,zavala,28.86668766794397,-99.76051193111289
virginia,poquoson,37.13099547184607,-76.35480821334932
ohio,miami,40.05409524633934,-84.22865260963982
virginia,norton,36.93257865297235,-82.62584212391542
indiana,dekalb,41.39770998525717,-84.9990134081107
kansas,cowley,37.237762550532224,-96.83766759985019
louisiana,ascension,30.20361890516116,-90.91109765756136
oregon,sherman,45.404785167247475,-120.68942678486832
texas,yoakum,33.17311417343344,-102.82795022641609
colorado,alamosa,37.57272190867718,-105.78846067129406
georgia,colquitt,31.188466782589465,-83.76885414813039
iowa,boone,42.03645307434544,-93.9314921745953
illinois,edgar,39.67862713572777,-87.7454462370413
minnesota,swift,45.28315748744779,-95.68158810718839
nebraska,mcpherson,41.56815327620113,-101.05991590907382
puerto rico,hatillo,18.409822790470727,-66.79632937799252
tennessee,franklin,35.15506346685882,-86.09214362500299
texas,gaines,32.74102020785022,-102.63537965411307
indiana,jennings,38.99713886531735,-85.62747558135517
iowa,mahaska,41.335166009943585,-92.64092616132268
michigan,manistee,44.33335429309713,-86.05650248529193
texas,deaf smith,34.96558181599125,-102.60524788308483
california,san bernardino,34.842604629315616,-116.17697779128311
kentucky,kenton,38.934000477066306,-84.53336255747476
minnesota,cook,47.903069959766725,-90.53191748911752
new mexico,eddy,32.471197671392495,-104.30416835079932
nebraska,franklin,40.17635865459033,-98.95299492788317
alaska,kenai peninsula,60.252252642768426,-151.56460743162887
arkansas,lincoln,33.956764771673214,-91.7344000370682
illinois,kendall,41.59088538716068,-88.42884133050048
iowa,jones,42.12116479352883,-91.13147492109253
missouri,dallas,37.68042894616192,-93.02352123397945
north dakota,nelson,47.92143039107418,-98.1921358793696
pennsylvania,columbia,41.04863189610396,-76.40507529818184
texas,swisher,34.53030311571029,-101.73491512066595
virginia,lynchburg,37.40019786419213,-79.19152037534302
south dakota,codington,44.977888231901346,-97.18859246212708
virginia,waynesboro,38.06762235647866,-78.90179263573356
wyoming,weston,43.84019215230856,-104.56786930169932
georgia,irwin,31.60217619133905,-83.27619251092185
north dakota,stark,46.81103920931244,-102.65519589287355
alaska,nome,64.90451589689432,-164.02760838136143
indiana,delaware,40.2275173563787,-85.39698269975896
michigan,lenawee,41.894620341015795,-84.06637031843997
michigan,midland,43.64673404445651,-84.3879658882757
kansas,osborne,39.3504133997654,-98.76754796678897
illinois,jasper,39.01028962160113,-88.1540677446228
puerto rico,manatí,18.41966790889714,-66.48984258545465
puerto rico,comerío,18.22381752355486,-66.22150407879275
puerto rico,juncos,18.22392884447239,-65.90897489859854
mississippi,scott,32.40662203077401,-89.5377826515253
mississippi,franklin,31.476862704663464,-90.89837145702154
puerto rico,maricao,18.17225959528776,-66.9420877616944
wisconsin,waushara,44.11337377163863,-89.24305627392718
mississippi,lee,34.289797653380575,-88.6803399539881
georgia,warren,33.408676815987825,-82.67719440306827
montana,broadwater,46.33141478675489,-111.49558425022367
texas,limestone,31.545485034372177,-96.58067546396167
texas,comanche,31.94865558224613,-98.5585463502948
new mexico,de baca,34.34252775241406,-104.41214478569134
nebraska,valley,41.567274559310114,-98.98208614337048
puerto rico,corozal,18.30382137690786,-66.32891150663364
michigan,sanilac,43.42358270701301,-82.82049301471599
arkansas,hot spring,34.31760140852604,-92.94578971337492
kansas,finney,38.044119453794536,-100.73753656070599
kansas,kearny,38.00012635313981,-101.32038553669611
texas,jim hogg,27.04335977630948,-98.69727292677324
illinois,coles,39.52093794541684,-88.22145034318225
michigan,dickinson,46.008840146067556,-87.87017974941833
kansas,harvey,38.043271665116336,-97.42733136874674
michigan,ingham,42.59734268996423,-84.37339749964947
texas,dickens,33.616292691778966,-100.77888588817505
minnesota,wadena,46.58544561901614,-94.96923427244339
michigan,osceola,43.98980230527589,-85.32568017159979
minnesota,kanabec,45.945051310929436,-93.29311314990804
kentucky,webster,37.518543364727144,-87.68332497513352
tennessee,cheatham,36.26135151852239,-87.0864268594523
south dakota,lake,44.021862083631305,-97.12927022182103
texas,bandera,29.74731039139154,-99.24638352912386
north carolina,alexander,35.920530615366424,-81.17736142585439
montana,lewis and clark,47.120830302741055,-112.38730691045107
new jersey,essex,40.78692397490655,-74.24684950923057
georgia,johnson,32.701278472503475,-82.65997740524514
north dakota,stutsman,46.9789533865974,-98.95878963503901
ohio,pickaway,39.642053404424175,-83.02443065123725
missouri,grundy,40.11384164831438,-93.56527593119036
north dakota,steele,47.45597060302556,-97.72465000390207
north carolina,lincoln,35.48570096448441,-81.22388276699083
virginia,harrisonburg,38.435967564201675,-78.87326008255324
virginia,hopewell,37.291242454245634,-77.29926187888829
indiana,fulton,41.0470703775533,-86.26355512758518
missouri,wright,37.27068659855539,-92.46946730410885
north carolina,stokes,36.40182321447587,-80.23909034537827
illinois,lasalle,41.34376737164387,-88.8863394947039
alabama,dale,31.431662923464764,-85.61099536402054
kansas,osage,38.65237769429675,-95.72686685410609
ohio,perry,39.73693998257048,-82.23582764045248
virginia,greensville,36.675846644002945,-77.55957534650706
iowa,marion,41.33438053896186,-93.09945509936354
iowa,wayne,40.73949607680842,-93.32744093496053
texas,throckmorton,33.17757724146109,-99.21225599900018
illinois,cumberland,39.27412065043381,-88.24035558915791
georgia,lamar,33.075968370377026,-84.13913657732354
georgia,stephens,34.554120873716364,-83.29280791983619
georgia,bacon,31.55377510623828,-82.45249383301756
california,tehama,40.125966754618986,-122.23424551898631
california,tuolumne,38.02754989278386,-119.95527605965717
north dakota,logan,46.45757743852517,-99.47713748413636
kansas,kingman,37.559159840082835,-98.13641406095437
california,santa barbara,34.67111813741953,-120.01494656726105
idaho,idaho,45.84302709092235,-115.46964250766179
california,shasta,40.76392182447866,-122.04173845813432
north dakota,rolette,48.77236908469716,-99.84095311115061
nebraska,gosper,40.51480854853506,-99.8302427273487
new york,schenectady,42.818196879618576,-74.05875263004181
oklahoma,carter,34.25109431656607,-97.28567605202063
oklahoma,hughes,35.048273593683376,-96.25008838230009
maryland,allegany,39.621316209456886,-78.69740676171622
mississippi,humphreys,33.12811310830336,-90.52725772939492
montana,prairie,46.86052944398056,-105.3767366762823
louisiana,jackson,32.3020457570401,-92.55760691311647
new york,putnam,41.42670219422336,-73.74943611283929
missouri,madison,37.478148817013555,-90.34507169339399
missouri,st. clair,38.03734069535205,-93.77591051610626
colorado,lincoln,38.98696823889309,-103.51496422896562
texas,stonewall,33.179140361114854,-100.25382895552433
georgia,tift,31.45709821970456,-83.52670433578875
wyoming,uinta,41.28765256184085,-110.54731679281369
commonwealth of the northern mariana islands,rota,14.155128187466216,145.20941209153463
minnesota,st. louis,47.598704417027385,-92.46964741472902
north dakota,kidder,46.97952352601648,-99.78001002371124
virginia,colonial heights,37.264364140909194,-77.39475506228763
california,monterey,36.21671081979003,-121.23641925829735
texas,king,33.61653822310613,-100.25581072930427
california,sierra,39.580483407348744,-120.516248531202
florida,okeechobee,27.38663538277897,-80.8885938379528
florida,glades,26.95672589867575,-81.18928190885205
georgia,lee,31.779722732955012,-84.14049292622093
kansas,shawnee,39.04162135312511,-95.75639412205463
utah,summit,40.86863248776958,-110.95657037513384
pennsylvania,fayette,39.920025879285,-79.64779070139856
montana,fallon,46.333769102024746,-104.4172279049572
illinois,perry,38.08391147146165,-89.3672522933063
wisconsin,green lake,43.80035661731414,-89.04506347083681
new mexico,valencia,34.71534893042888,-106.80860248205352
kansas,rice,38.347226186296716,-98.20087402987315
texas,carson,35.40377193088115,-101.35426918149189
indiana,starke,41.2807769348998,-86.64779000210461
minnesota,todd,46.070240144571024,-94.8967849005405
texas,tom green,31.404676694154034,-100.46213788785425
missouri,worth,40.47913854572683,-94.42211332331989
kansas,lincoln,39.04536560078925,-98.20748927897138
texas,menard,30.890180198214665,-99.82046062059257
virginia,franklin,36.681019133992834,-76.9380129185641
virginia,appomattox,37.37259174650877,-78.81277623416135
texas,martin,32.30609420720379,-101.95134767913223
texas,cochran,33.604307457903836,-102.82850578687815
arizona,gila,33.7995096082374,-110.81018628253364
south carolina,dillon,34.39151680050338,-79.37850678192746
wisconsin,lincoln,45.33738201081682,-89.73466450505335
virginia,scott,36.7141291597962,-82.6031513905143
michigan,isabella,43.64063754969856,-84.84662857142851
wisconsin,rusk,45.475372306713425,-91.13316886127576
tennessee,anderson,36.11869084231756,-84.19908157580845
texas,coryell,31.390905992150515,-97.79936831874709
iowa,washington,41.33544551473555,-91.71760530674997
wisconsin,richland,43.375711543611885,-90.42943851906868
missouri,henry,38.38526252762971,-93.79269148805419
texas,howard,32.306304884462925,-101.43564714910373
georgia,lanier,31.037609935202266,-83.06320536672413
puerto rico,trujillo alto,18.33696889349238,-65.99964392447063
north dakota,billings,47.02312179192808,-103.37648178402173
iowa,van buren,40.75324288245984,-91.95036203477497
american samoa,manu'a,-14.219164201112036,-169.5128023309311
puerto rico,ciales,18.2898274928146,-66.51687359272864
kentucky,christian,36.89347551158798,-87.49055295709196
georgia,talbot,32.699341808492726,-84.53336393227158
texas,potter,35.401461309104974,-101.8939683580377
texas,lavaca,29.38401150814423,-96.93019130253396
new hampshire,coos,44.68789170050233,-71.3059696195985
illinois,woodford,40.788295707853436,-89.21067573479613
missouri,st. francois,37.8101848947067,-90.47222527553099
north dakota,hettinger,46.432759272932856,-102.46046054670653
florida,indian river,27.694048920086416,-80.60553594236741
nebraska,phelps,40.51102551697613,-99.4140949754504
iowa,lucas,41.0294209752782,-93.32775143121079
michigan,jackson,42.24862566676494,-84.42304446304178
texas,hamilton,31.704811625112402,-98.11097434315043
mississippi,pontotoc,34.22532448985881,-89.03736644531737
iowa,shelby,41.68514654881792,-95.3101102694421
texas,mason,30.717831012246933,-99.22630976642648
alabama,baldwin,30.727176110357792,-87.72236521407666
pennsylvania,warren,41.813833257276094,-79.27409226926271
michigan,kalkaska,44.684906734014774,-85.0904629165143
texas,gillespie,30.318430987262268,-98.94676196331736
puerto rico,coamo,18.097048025239214,-66.3605022107055
colorado,otero,37.90245714787134,-103.71676504269676
idaho,lincoln,43.00242162666442,-114.13821150003818
nebraska,boyd,42.89988784329407,-98.76589269928935
indiana,rush,39.619960686735915,-85.46561387727274
texas,garza,33.1797655237089,-101.29840850824847
kansas,pratt,37.64801594680867,-98.7391782319726
louisiana,red river,32.0931467194612,-93.33995863799458
kansas,grant,37.5623349503984,-101.30797389470125
new york,hamilton,43.66017420699456,-74.49725055407944
texas,hall,34.53075528168323,-100.68136849241611
minnesota,grant,45.93405634200785,-96.01215376730248
alaska,yukon-koyukuk,65.4688630846875,-151.72113979874553
indiana,henry,39.93104278216588,-85.3965022095411
missouri,texas,37.31676476482917,-91.96512939162338
oklahoma,lincoln,35.702825968087645,-96.88104943225635
missouri,shannon,37.15725468609052,-91.39996252447841
new york,cortland,42.595022581253744,-76.07034795326855
indiana,pulaski,41.04167519727717,-86.69887452736809
north dakota,foster,47.45746939920553,-98.8828143590604
texas,gregg,32.48033999439386,-94.81682681370829
nebraska,dawes,42.71993356124989,-103.13538618384095
south dakota,jackson,43.694476691613666,-101.62841922847232
iowa,appanoose,40.743256605363264,-92.86860977677145
tennessee,stewart,36.50146950762999,-87.8375003442537
ohio,erie,41.374949272061016,-82.63851483830942
new hampshire,grafton,43.93995015010824,-71.82137472764413
wyoming,niobrara,43.055592595422375,-104.47560588120314
minnesota,murray,44.02210092236332,-95.76332241921182
alabama,fayette,33.72123672979473,-87.73887286250942
texas,collingsworth,34.96496640650554,-100.27002539005163
michigan,eaton,42.59595495545084,-84.83760824188984
arkansas,saline,34.64660750965873,-92.6763532759598
south dakota,beadle,44.41465782277614,-98.27795485816205
minnesota,sibley,44.579619247838984,-94.23152150165885
montana,garfield,47.27737000961399,-106.99351613383882
missouri,linn,39.869890245853924,-93.1067164124703
puerto rico,aibonito,18.130536843302895,-66.26462063419989
texas,andrews,32.30514848144478,-102.63765235563245
georgia,henry,33.45265897845561,-84.15348571568148
texas,archer,33.61584810336767,-98.68757967458325
colorado,archuleta,37.19382696976101,-107.04799959365702
illinois,putnam,41.20428720936405,-89.28553181913634
arizona,mohave,35.69836787378073,-113.76230146316544
idaho,lemhi,44.94218328218308,-113.93033372622192
illinois,grundy,41.28540368291827,-88.41889097300275
missouri,laclede,37.65862237959317,-92.59042685041493
ohio,holmes,40.56118119453397,-81.93035801707003
texas,brooks,27.031549670504944,-98.21864611246444
indiana,owen,39.312711679102286,-86.8377828716831
texas,cottle,34.077633741872724,-100.27879478475417
iowa,hancock,43.08183026233641,-93.73455268743768
kansas,wilson,37.55932671252533,-95.74324811579899
texas,tarrant,32.771836736186714,-97.29109247210198
illinois,franklin,37.99232003723876,-88.92438708564528
tennessee,decatur,35.602778870293946,-88.10885416133266
missouri,scotland,40.45200302291232,-92.14724751325481
north dakota,sheridan,47.5753155837434,-100.34557584556573
florida,desoto,27.187036571013245,-81.80981043577309
oklahoma,creek,35.90228325397698,-96.37066117856399
colorado,morgan,40.26275360301049,-103.81023045849784
florida,hendry,26.553853786278605,-81.16516918064966
ohio,huron,41.14688599553965,-82.5980653113318
kansas,graham,39.34995400002704,-99.88310688729483
new york,warren,43.56093846376245,-73.84605892835336
texas,duval,27.68113106256434,-98.50877868907637
south carolina,chester,34.692197577311404,-81.15940818202523
california,san luis obispo,35.38716513389526,-120.40288036875349
alaska,aleutians east,55.359732648188384,-161.99884342554842
minnesota,red lake,47.87231011867952,-96.09561461780667
north carolina,jones,35.022026657884545,-77.35513485101478
virginia,falls church,38.88412234036413,-77.17450221525094
virginia,petersburg,37.20391206788903,-77.39193484969599
iowa,clarke,41.02892245624597,-93.78516415437966
ohio,muskingum,39.965852827516684,-81.9444851323877
iowa,sac,42.386235655414986,-95.10543809445247
texas,wilson,29.17428540627444,-98.086793278276
texas,armstrong,34.96513608806131,-101.35750779257232
texas,live oak,28.351301993292054,-98.12480132803081
iowa,cedar,41.772329602730295,-91.1324942096452
south dakota,lyman,43.89586924988923,-99.8468173619356
virginia,greene,38.29709471249766,-78.46685831945517
virginia,radford,37.12165143127698,-80.55995779178733
oklahoma,kiowa,34.91629637896514,-98.98039027763933
vermont,orleans,44.82903666683093,-72.24331549790402
alaska,northwest arctic,67.04543825663002,-159.73592850889412
colorado,cheyenne,38.8284316096076,-102.60365306212795
nebraska,cuming,41.916332885656416,-96.7873125365899
michigan,ogemaw,44.33485063319599,-84.12710619812059
minnesota,cottonwood,44.007167240130066,-95.18124787316168
puerto rico,barranquitas,18.201352779304347,-66.31001675097455
georgia,dade,34.85450403794902,-85.50460915432991
oklahoma,atoka,34.3736040278748,-96.03811807144817
minnesota,faribault,43.673867424729174,-93.94783474118636
texas,karnes,28.905659635723826,-97.85953189091289
alabama,butler,31.752696041834398,-86.6802835080826
ohio,licking,40.09161864641882,-82.48281266007092
missouri,butler,36.71635308494329,-90.40666979935759
nebraska,seward,40.872441024481034,-97.13956717351525
indiana,tippecanoe,40.38854092101811,-86.89401092342486
colorado,phillips,40.59419278218257,-102.35739797970976
kansas,reno,37.95303636887526,-98.08601855671483
kansas,hodgeman,38.087942620633314,-99.89797070057323
tennessee,grundy,35.38824864680449,-85.72228730719593
puerto rico,hormigueros,18.134497354764292,-67.11341639983395
michigan,newaygo,43.55414364883741,-85.80069981231618
minnesota,sherburne,45.44372931724296,-93.77433906100501
alabama,lee,32.60113355287958,-85.3548388042964
california,nevada,39.30184198333871,-120.76907078430912
mississippi,kemper,32.75472465732574,-88.64104233298976
illinois,mchenry,42.32435674791336,-88.45240030571087
iowa,madison,41.33075823557416,-94.01563020128621
puerto rico,jayuya,18.21050792583477,-66.58807692726569
kansas,hamilton,37.9991227165565,-101.79157518085071
iowa,monroe,41.029953047020314,-92.869062361914
nebraska,boone,41.70670680143267,-98.06705276566329
alabama,franklin,34.442204919342394,-87.84362830301065
north dakota,burke,48.790842623233914,-102.51833343437039
texas,la salle,28.344625739336053,-99.09926475291823
south dakota,brookings,44.36975764849269,-96.79058205565615
ohio,lake,41.696906353110336,-81.23733451755398
idaho,benewah,47.21693375891761,-116.65889734870015
colorado,elbert,39.28702640050487,-104.13647204095152
kansas,kiowa,37.55845205716434,-99.28581375912565
texas,edwards,29.982976916587155,-100.30487757958382
texas,blanco,30.266348680743736,-98.40001737701708
north dakota,slope,46.44754384961125,-103.46007208760466
new york,montgomery,42.90231084403181,-74.43985833275045
south dakota,miner,44.02196333758387,-97.60993441644204
illinois,boone,42.32292932019472,-88.82331297736657
iowa,johnson,41.67130369995306,-91.5868059336081
south dakota,hamlin,44.673904437872594,-97.18827375817973
alabama,houston,31.153060916088013,-85.3022515214824
arkansas,randolph,36.34146743692097,-91.02768427866161
california,lassen,40.67261913509667,-120.59362640605141
delaware,sussex,38.660629071878525,-75.3899372030987
kansas,decatur,39.78466173114017,-100.45939777968945
kansas,meade,37.23817412162813,-100.36588091416586
kentucky,boone,38.96972769548477,-84.72776560562642
nevada,churchill,39.58173217679538,-118.3362723839109
alabama,marengo,32.247692547453724,-87.78930798945352
wisconsin,florence,45.84816465121245,-88.39795206483112
alabama,lawrence,34.522466558308814,-87.31094074806842
alabama,macon,32.385904993285834,-85.69257642275348
colorado,grand,40.10238307191385,-106.11824627077334
georgia,forsyth,34.225441532532955,-84.1255689260432
georgia,berrien,31.27565200339876,-83.22942596218498
kentucky,warren,36.99335839171517,-86.42350812187013
maine,waldo,44.50096367095219,-69.14475020898828
maryland,baltimore,39.30511335770357,-76.61437236195096
mississippi,wayne,31.64074621036316,-88.69589848547075
mississippi,benton,34.8170897620215,-89.18847384752542
new jersey,monmouth,40.26065679740582,-74.2207423510787
new mexico,taos,36.577566814055444,-105.63102518052084
louisiana,winn,31.944350015506437,-92.63692175209846
north carolina,hertford,36.358954818329074,-76.98181611452351
new york,bronx,40.84998632312232,-73.86396476256874
new york,nassau,40.73554795550233,-73.58692013694649
kentucky,meade,37.9696326847024,-86.21674453915722
virginia,richmond,37.94276846769371,-76.72623571025026
mississippi,yazoo,32.780098107980855,-90.39678365529849
wisconsin,barron,45.42356508509996,-91.84858448958244
texas,kimble,30.487081408882716,-99.74851681909364
texas,irion,31.30387966641932,-100.98244319197119
puerto rico,arroyo,17.998465295472588,-66.05744360943186
michigan,alpena,45.03448978786142,-83.62824207995139
kansas,phillips,39.78446184769728,-99.34671686025385
missouri,reynolds,37.36224304118982,-90.96882206496102
south dakota,edmunds,45.419077119423484,-99.21543744612678
west virginia,putnam,38.50852375404091,-81.90918033247475
iowa,adair,41.33075515361175,-94.47092300748439
texas,dimmit,28.423240822874657,-99.75646267152345
mississippi,tippah,34.76821480042418,-88.90881459807262
michigan,shiawassee,42.95388892377447,-84.14689937926973
west virginia,barbour,39.13276830233781,-80.00362114316675
mississippi,perry,31.17195244167902,-88.99247145086056
illinois,logan,40.12455003423673,-89.36764822353253
california,el dorado,38.77915860205036,-120.52463361066108
missouri,lawrence,37.106313653999976,-93.8329317558145
texas,sterling,31.827763482733225,-101.05009742770196
mississippi,lauderdale,32.404374709391476,-88.66246609130931
north carolina,warren,36.39662133408829,-78.10624951675209
minnesota,rock,43.67477517269659,-96.25309161946412
florida,flagler,29.461474993433246,-81.31351968342564
iowa,poweshiek,41.68653510591454,-92.53121889446287
texas,taylor,32.3018773974944,-99.89009263790179
puerto rico,patillas,18.03167554105406,-66.01222330222718
puerto rico,ponce,18.05757554899688,-66.6131331575102
puerto rico,las piedras,18.187609869281612,-65.86954283542696
kansas,ness,38.47989642599757,-99.91546021360037
ohio,lorain,41.295496884191266,-82.15101152516348
alabama,henry,31.51447452685838,-85.24141335784795
west virginia,ritchie,39.177817962044244,-81.06302294793998
iowa,montgomery,41.03025335053281,-95.15639430706499
wisconsin,shawano,44.78913971567409,-88.76456500340507
virginia,northumberland,37.88785551314786,-76.41963351370622
missouri,mississippi,36.827882081163445,-89.29107132968318
missouri,atchison,40.430834967408934,-95.4282552220363
new jersey,hunterdon,40.56701529684625,-74.91253155169699
mississippi,winston,33.08874452674877,-89.03460390175678
new york,monroe,43.14687607101065,-77.69592097550598
ohio,columbiana,40.76853774186416,-80.77699495390185
kentucky,allen,36.750491724834006,-86.19038447289981
tennessee,shelby,35.18408670135434,-89.89416284911964
tennessee,weakley,36.298086599094916,-88.7181063341186
tennessee,carter,36.29240868270288,-82.12796238328102
kentucky,bourbon,38.20663537181445,-84.21691385824236
kentucky,boyle,37.62433784348704,-84.86616189151773
indiana,brown,39.19627219286831,-86.22750981862872
mississippi,jefferson davis,31.56961924369605,-89.82304923178286
missouri,monroe,39.495885233047886,-92.00104619131126
mississippi,quitman,34.250978513114006,-90.28930491070162
missouri,gentry,40.2120879035565,-94.40954240355158
north carolina,watauga,36.23102071102054,-81.69590503591286
oklahoma,garfield,36.37913550930379,-97.78264406575005
oklahoma,mcintosh,35.37359816468349,-95.66721827929781
oregon,benton,44.49151478396956,-123.42997795013734
south carolina,chesterfield,34.639709106979936,-80.15866208323574
tennessee,gibson,35.99659870887777,-88.93246779778754
texas,camp,32.97388881509039,-94.97872979935188
utah,sanpete,39.37359521427301,-111.57668885977175
washington,mason,47.34775859236932,-123.19208170899326
wisconsin,iowa,43.0000959437541,-90.13537593178155
tennessee,crockett,35.81376579704247,-89.13932142350473
virginia,cumberland,37.511711383203384,-78.24478154063118
washington,wahkiakum,46.29215270356599,-123.4246852762651
texas,angelina,31.254651204392324,-94.61076058592207
virginia,bland,37.133951767275356,-81.13060369024271
alabama,pike,31.802323379122832,-85.94082409441005
united states virgin islands,st. john,18.340307756211356,-64.74657689334119
minnesota,carlton,46.5922544692264,-92.6772071241663
alabama,colbert,34.7006897267938,-87.80496339711611
california,san diego,33.033942875390046,-116.73505234249436
connecticut,hartford,41.80623282519639,-72.73285602355122
florida,palm beach,26.647740310821835,-80.46521208596968
florida,hillsborough,27.929185642697668,-82.30857042033816
indiana,vigo,39.430646947052466,-87.38976355103667
indiana,porter,41.46054540246595,-87.06725627736417
indiana,allen,41.090929646680976,-85.06654421281377
kentucky,pendleton,38.69566382113449,-84.3600418888603
maine,somerset,45.50896859903857,-69.95757055409378
michigan,wayne,42.2816203948311,-83.28230546464349
mississippi,tishomingo,34.7400430277591,-88.23924175326715
oklahoma,rogers,36.37153585667835,-95.60437866440473
oklahoma,murray,34.48247022220088,-97.06802192747864
pennsylvania,berks,40.41622729256058,-75.9259454930432
north carolina,pasquotank,36.29515410094419,-76.28361679027107
texas,mitchell,32.306304076380144,-100.92120726077458
texas,milam,30.78618471642693,-96.97729260879602
virginia,chesterfield,37.37853046237687,-77.58638528146757
virginia,buckingham,37.57189561941675,-78.52851011061271
oregon,malheur,43.1860076843643,-117.62295881016325
oregon,wallowa,45.57910978895158,-117.18018462067764
oregon,jefferson,44.62966605649813,-121.17643977641308
pennsylvania,blair,40.4807984129349,-78.34889054246894
virginia,rockbridge,37.81460679601087,-79.44730434580781
alabama,mobile,30.778743518329726,-88.20661357300487
